Datetime,Count
2012-08-25,4.330733340286331
2012-08-26,4.477336814478207
2012-08-27,4.127134385045092
2012-08-28,4.060443010546419
2012-08-29,4.0943445622221
2012-08-30,4.30406509320417
2012-08-31,4.356708826689592
2012-09-01,4.718498871295094
2012-09-02,4.770684624465665
2012-09-03,4.68213122712422
2012-09-04,4.189654742026425
2012-09-05,4.6443908991413725
2012-09-06,4.605170185988092
2012-09-07,4.219507705176107
2012-09-08,4.605170185988092
2012-09-09,4.219507705176107
2012-09-10,4.1588830833596715
2012-09-11,4.060443010546419
2012-09-12,4.430816798843313
2012-09-13,4.276666119016055
2012-09-14,4.430816798843313
2012-09-15,4.5217885770490405
2012-09-16,4.248495242049359
2012-09-17,4.5217885770490405
2012-09-18,5.236441962829949
2012-09-19,5.062595033026967
2012-09-20,4.430816798843313
2012-09-21,4.499809670330265
2012-09-22,4.356708826689592
2012-09-23,4.624972813284271
2012-09-24,5.087596335232384
2012-09-25,5.075173815233827
2012-09-26,4.770684624465665
2012-09-27,4.6443908991413725
2012-09-28,4.356708826689592
2012-09-29,4.127134385045092
2012-09-30,5.87493073085203
2012-10-01,5.5134287461649825
2012-10-02,5.111987788356544
2012-10-03,4.7535901911063645
2012-10-04,5.075173815233827
2012-10-05,4.897839799950911
2012-10-06,4.770684624465665
2012-10-07,5.123963979403259
2012-10-08,6.025865973825314
2012-10-09,4.941642422609304
2012-10-10,5.834810737062605
2012-10-11,5.147494476813453
2012-10-12,5.181783550292085
2012-10-13,5.099866427824199
2012-10-14,5.799092654460526
2012-10-15,5.7745515455444085
2012-10-16,5.846438775057725
2012-10-17,4.941642422609304
2012-10-18,5.676753802268282
2012-10-19,6.327936783729195
2012-10-20,6.030685260261263
2012-10-21,5.908082938168931
2012-10-22,5.945420608606575
2012-10-23,5.545177444479562
2012-10-24,5.438079308923196
2012-10-25,5.568344503761097
2012-10-26,5.44673737166631
2012-10-27,4.941642422609304
2012-10-28,5.545177444479562
2012-10-29,5.834810737062605
2012-10-30,5.8805329864007
2012-10-31,6.045005314036012
2012-11-01,5.717027701406222
2012-11-02,7.013915474810528
2012-11-03,6.369900982828227
2012-11-04,6.1092475827643655
2012-11-05,6.519147287940395
2012-11-06,6.161207321695077
2012-11-07,5.811140992976701
2012-11-08,5.634789603169249
2012-11-09,5.8522024797744745
2012-11-10,6.021023349349527
2012-11-11,6.630683385642372
2012-11-12,6.429719478039138
2012-11-13,5.902633333401366
2012-11-14,5.717027701406222
2012-11-15,5.87493073085203
2012-11-16,6.222576268071369
2012-11-17,5.634789603169249
2012-11-18,5.634789603169249
2012-11-19,5.755742213586912
2012-11-20,5.762051382780177
2012-11-21,5.924255797414532
2012-11-22,5.840641657373398
2012-11-23,5.545177444479562
2012-11-24,4.912654885736052
2012-11-25,5.147494476813453
2012-11-26,4.983606621708336
2012-11-27,5.8805329864007
2012-11-28,5.247024072160486
2012-11-29,5.111987788356544
