Datetime,Count
2012-08-25,
2012-08-26,
2012-08-27,
2012-08-28,4.250109433210272
2012-08-29,4.305504509068667
2012-08-30,4.347411339066875
2012-08-31,4.426696602221037
2012-09-01,4.445155421003895
2012-09-02,4.52373346913522
2012-09-03,4.566748482390065
2012-09-04,4.547148322173854
2012-09-05,4.530958509987139
2012-09-06,4.45221895008863
2012-09-07,4.377469215265124
2012-09-08,4.359010396482266
2012-09-09,4.3284998107254
2012-09-10,4.281570658300823
2012-09-11,4.311757671681853
2012-09-12,4.299846013261988
2012-09-13,4.303987089958167
2012-09-14,4.355830731913791
2012-09-15,4.52383058224001
2012-09-16,4.614084615694818
2012-09-17,4.636106141384427
2012-09-18,4.645962265882562
2012-09-19,4.6223794444026405
2012-09-20,4.676161954579056
2012-09-21,4.756991634319534
2012-09-22,4.733953327520088
2012-09-23,4.692251840582759
2012-09-24,4.722762426339624
2012-09-25,4.702319448676671
2012-09-26,4.6695230998703146
2012-09-27,4.848088516665709
2012-09-28,4.908921718227509
2012-09-29,4.914180857245039
2012-09-30,4.911738795336567
2012-10-01,4.973279211921204
2012-10-02,5.050583636672821
2012-10-03,5.142519385161475
2012-10-04,5.035238420668793
2012-10-05,5.108443738905983
2012-10-06,5.084108686656378
2012-10-07,5.238568764650126
2012-10-08,5.24890028773293
2012-10-09,5.289463680638812
2012-10-10,5.336489652547174
2012-10-11,5.432936606126784
2012-10-12,5.397034544943797
2012-10-13,5.526291166722143
2012-10-14,5.398695693228814
2012-10-15,5.47430416829379
2012-10-16,5.638040344499091
2012-10-17,5.7710144634186715
2012-10-18,5.786584503948444
2012-10-19,5.810994370100182
2012-10-20,5.7679570371604445
2012-10-21,5.838876592348143
2012-10-22,5.82338954970426
2012-10-23,5.697503919409561
2012-10-24,5.5419263711735685
2012-10-25,5.490082729217943
2012-10-26,5.474281318997376
2012-10-27,5.522189253557539
2012-10-28,5.608892968573656
2012-10-29,5.630133425380101
2012-10-30,5.854016011543562
2012-10-31,6.058052948717693
2012-11-01,6.138634397044093
2012-11-02,6.2363967614552065
2012-11-03,6.276493095068689
2012-11-04,6.24308390634593
2012-11-05,6.231335606597792
2012-11-06,6.065376607306926
2012-11-07,6.015536945381399
2012-11-08,6.09002777436397
2012-11-09,6.077252372949505
2012-11-10,6.040313231764689
2012-11-11,6.026868475826049
2012-11-12,6.061174351209304
2012-11-13,6.114084892394573
2012-11-14,6.058908642940249
2012-11-15,5.916638102586946
2012-11-16,5.820355636236628
2012-11-17,5.800272500433601
2012-11-18,5.829876514149074
2012-11-19,5.824978075080697
2012-11-20,5.7282068145675815
2012-11-21,5.625044712077125
2012-11-22,5.555431122597726
2012-11-23,5.445126038043644
2012-11-24,5.462051981418004
2012-11-25,5.365304592095998
2012-11-26,5.261211182236448
2012-11-27,5.2076835466019595
2012-11-28,5.269748210170734
2012-11-29,5.341388176077556
2012-11-30,5.486080385636224
2012-12-01,5.485280063414986
2012-12-02,5.521014942433946
2012-12-03,5.5504624003607566
2012-12-04,5.696152601905755
2012-12-05,5.723327849948765
2012-12-06,5.68020403459966
2012-12-07,5.704940983724293
2012-12-08,5.778556688897624
2012-12-09,5.822551937986666
2012-12-10,5.917308254759561
2012-12-11,5.896549670214256
2012-12-12,5.887254871164677
2012-12-13,6.044652280226018
2012-12-14,6.0583223488326245
2012-12-15,5.99251498830756
2012-12-16,6.000057586245699
2012-12-17,6.036759073929274
2012-12-18,6.059263388665261
2012-12-19,6.061644396163148
2012-12-20,6.00258611593142
2012-12-21,6.016547100331812
2012-12-22,6.016547100331813
2012-12-23,5.970747259265395
2012-12-24,5.889541016114111
2012-12-25,5.795632720012917
2012-12-26,5.828217002191421
2012-12-27,5.791825871229646
2012-12-28,5.800891636074964
2012-12-29,5.810443485393411
2012-12-30,5.830360561857661
2012-12-31,5.82432344624482
2013-01-01,5.937162990104606
2013-01-02,5.958106343560588
2013-01-03,5.87254063420341
2013-01-04,5.838801626831332
2013-01-05,5.823829073003725
2013-01-06,5.794617197489895
2013-01-07,5.761189545012998
2013-01-08,5.690559174423761
2013-01-09,5.62470863246293
2013-01-10,5.621461739451851
2013-01-11,5.532608753438701
2013-01-12,5.61884037402602
2013-01-13,5.756994616515825
2013-01-14,5.956971557405489
2013-01-15,6.066786926804629
2013-01-16,6.1658079525989065
2013-01-17,6.288251075525166
2013-01-18,6.453320780819468
2013-01-19,6.464921354121071
2013-01-20,6.435082936475126
2013-01-21,6.35352724154532
2013-01-22,6.288296306050567
2013-01-23,6.238806080832855
2013-01-24,6.197940741300745
2013-01-25,6.1075803757659575
2013-01-26,6.001629114053726
2013-01-27,6.001629114053726
2013-01-28,6.029831779778837
2013-01-29,6.02799633085343
2013-01-30,5.96915991568101
2013-01-31,5.913079672356401
2013-02-01,5.895929952029654
2013-02-02,5.927305467630621
2013-02-03,5.935502197999664
2013-02-04,5.866955958652991
2013-02-05,5.854077230510948
2013-02-06,5.960460206321681
2013-02-07,6.0298184657190665
2013-02-08,6.081281324305242
2013-02-09,6.101276473567427
2013-02-10,6.064537430724497
2013-02-11,6.10201803993414
2013-02-12,6.17116880889148
2013-02-13,6.128980019032944
2013-02-14,6.087034760751289
2013-02-15,6.150443938043103
2013-02-16,6.195139983940295
2013-02-17,6.214387497364602
2013-02-18,6.191204525091672
2013-02-19,6.261072989113001
2013-02-20,6.4168442305602476
2013-02-21,6.534444274675696
2013-02-22,6.53114488684789
2013-02-23,6.554319226486871
2013-02-24,6.59926589901476
2013-02-25,6.613498733436023
2013-02-26,6.555575146563428
2013-02-27,6.514967784084144
2013-02-28,6.453005563791798
2013-03-01,6.4404539415358935
2013-03-02,6.435660865225717
2013-03-03,6.410314352914039
2013-03-04,6.442683766557637
2013-03-05,6.470060384853136
2013-03-06,6.384120386705357
2013-03-07,6.390870798826863
2013-03-08,6.3338553977393355
2013-03-09,6.281988319290696
2013-03-10,6.272244283572619
2013-03-11,6.2599479108910145
2013-03-12,6.184961461609275
2013-03-13,6.164243494173524
2013-03-14,6.1528088216487316
2013-03-15,6.169211867957596
2013-03-16,6.1194088380816485
2013-03-17,6.039743563303065
2013-03-18,6.082833463293441
2013-03-19,6.18708793668483
2013-03-20,6.226524227321496
2013-03-21,6.288619122007272
2013-03-22,6.324789964347359
2013-03-23,6.401980322386706
2013-03-24,6.440361294720748
2013-03-25,6.412963513031109
2013-03-26,6.3496731541066875
2013-03-27,6.337924854358549
2013-03-28,6.280514220076059
2013-03-29,6.247219793222978
2013-03-30,6.30588319087821
2013-03-31,6.410406455541146
2013-04-01,6.4617908165016065
2013-04-02,6.491977829882637
2013-04-03,6.508652726212371
2013-04-04,6.4949601606709235
2013-04-05,6.552090535384264
2013-04-06,6.5374974337241145
2013-04-07,6.512812392622616
2013-04-08,6.511805170051663
2013-04-09,6.50686152302631
