Datetime,Contagem
2012-08-26,14.990019455058496
2012-08-27,15.797834484108321
2012-08-28,29.04475777778925
2012-08-29,33.45073950494486
2012-08-30,35.69013044465819
2012-08-31,33.315149414141914
2012-09-01,35.76678965263434
2012-09-02,25.251397084183782
2012-09-03,28.214121405076398
2012-09-04,38.256735760295186
2012-09-05,62.2858386619037
2012-09-06,47.82123564858444
2012-09-07,54.15771688572565
2012-09-08,73.38617256397615
2012-09-09,61.26085602210864
2012-09-10,80.53068131208562
2012-09-11,85.38585115004378
2012-09-12,91.0796712397856
2012-09-13,81.16053574134276
2012-09-14,90.33196860951438
2012-09-15,87.4589388716958
2012-09-16,86.79768362111264
2012-09-17,100.90949186503121
2012-09-18,92.85138218448802
2012-09-19,49.025820075250806
2012-09-20,69.34056830477886
2012-09-21,110.30736950543572
2012-09-22,109.90545586754817
2012-09-23,118.46189484420383
2012-09-24,108.89442593418735
2012-09-25,82.05679264591095
2012-09-26,87.20384268533746
2012-09-27,111.93491695792957
2012-09-28,121.66492722323795
2012-09-29,136.92392222549958
2012-09-30,146.5500793754826
2012-10-01,1.9384191562511717
2012-10-02,63.608108120619704
2012-10-03,109.53102912785289
2012-10-04,137.46471567348559
2012-10-05,117.41734845934761
2012-10-06,133.113473428237
2012-10-07,143.14203258138568
2012-10-08,119.8955357815747
2012-10-09,0.1626113938926892
2012-10-10,144.70266939111357
2012-10-11,45.73163675325472
2012-10-12,136.4815166382237
2012-10-13,135.50338670185678
2012-10-14,144.54427781123846
2012-10-15,63.498940723137196
2012-10-16,72.78872617723083
2012-10-17,65.71886084033633
2012-10-18,173.6180130708166
2012-10-19,98.25287335373707
2012-10-20,-31.595920022004577
2012-10-21,49.75018841538471
2012-10-22,79.61859020553358
2012-10-23,77.2464566684535
2012-10-24,144.80479400054585
2012-10-25,159.50110155465057
2012-10-26,144.62169244082196
2012-10-27,161.33045885452913
2012-10-28,208.23299748725677
2012-10-29,149.30473953519578
2012-10-30,107.94724082169913
2012-10-31,103.33973473597266
2012-11-01,74.98897171440285
2012-11-02,138.69524020992117
2012-11-03,-262.4296756783498
2012-11-04,20.730924293818305
2012-11-05,94.81941384740247
2012-11-06,-14.98618937185904
2012-11-07,95.6082290586846
2012-11-08,169.39680907924873
2012-11-09,197.0229833819847
2012-11-10,162.5546590529622
2012-11-11,131.60081286972417
2012-11-12,-38.71506843770152
2012-11-13,39.99561091999226
2012-11-14,173.1308538147015
2012-11-15,204.59280218042156
2012-11-16,177.78020951637572
2012-11-17,104.23922679888688
2012-11-18,219.5812311184251
2012-11-19,218.06175933119684
2012-11-20,198.64366537499583
2012-11-21,197.04826031528987
2012-11-22,168.5740770885695
2012-11-23,184.2721977542551
2012-11-24,228.2262580643586
2012-11-25,286.2180588468784
2012-11-26,263.8050835168054
2012-11-27,273.3206113640847
2012-11-28,163.6384420919194
2012-11-29,248.42798254577468
2012-11-30,257.62262634393016
2012-12-01,249.44463550588776
2012-12-02,229.6485703547755
2012-12-03,190.75989243111627
