Datetime,Contagem
2012-08-26,18.496714848883045
2012-08-27,18.627306769569337
2012-08-28,19.391153283001024
2012-08-29,18.948926354172155
2012-08-30,18.8283190099461
2012-08-31,18.58710432149399
2012-09-01,18.788116561870744
2012-09-02,18.185079840740467
2012-09-03,18.747914113795396
2012-09-04,19.06953369839821
2012-09-05,19.71277286760384
2012-09-06,18.104674944589764
2012-09-07,18.94892635417215
2012-09-08,19.51176062722708
2012-09-09,18.22528228881582
2012-09-10,19.51176062722708
2012-09-11,18.948926354172155
2012-09-12,18.989128802247507
2012-09-13,18.345889633041875
2012-09-14,19.109736146473562
2012-09-15,18.627306769569337
2012-09-16,18.70771166572004
2012-09-17,19.31074838685032
2012-09-18,18.426294529192575
2012-09-19,16.938803950404562
2012-09-20,19.471558179151728
2012-09-21,20.35601203680947
2012-09-22,18.747914113795396
2012-09-23,19.109736146473562
2012-09-24,18.386092081117226
2012-09-25,17.662448015760894
2012-09-26,18.908723906096803
2012-09-27,19.71277286760384
2012-09-28,19.149938594548914
2012-09-29,19.391153283001024
2012-09-30,19.190141042624248
2012-10-01,12.958761590944718
2012-10-02,21.03945365409045
2012-10-03,20.51682182911088
2012-10-04,19.873582659905246
2012-10-05,17.98406760036371
2012-10-06,19.391153283001024
2012-10-07,19.190141042624266
2012-10-08,17.863460256137643
2012-10-09,13.923620344753147
2012-10-10,24.376256844344653
2012-10-11,14.808074202410921
2012-10-12,22.28572954442636
2012-10-13,18.747914113795396
2012-10-14,19.1499385945489
2012-10-15,15.531718267767243
2012-10-16,19.02933125032286
2012-10-17,18.386092081117226
2012-10-18,23.0093736097827
2012-10-19,15.813135404294712
2012-10-20,13.481393415924288
2012-10-21,21.76309771944679
2012-10-22,19.833380211829898
2012-10-23,18.587104321493996
2012-10-24,21.40127568676862
2012-10-25,19.391153283001024
2012-10-26,18.22528228881582
2012-10-27,19.471558179151728
2012-10-28,20.717834069487637
2012-10-29,16.536779469651037
2012-10-30,17.139816190781318
2012-10-31,18.546901873418633
2012-11-01,17.582043119610177
2012-11-02,21.240465894467206
2012-11-03,2.6267324355792425
2012-11-04,29.48196774991436
2012-11-05,21.56208547907002
2012-11-06,14.285442377431337
2012-11-07,22.96917116170735
2012-11-08,21.68269282329608
2012-11-09,19.95398755605595
2012-11-10,17.501638223459487
2012-11-11,17.582043119610148
2012-11-12,11.913497940985565
2012-11-13,21.64249037522069
2012-11-14,23.974232363591142
2012-11-15,20.11479734835736
2012-11-16,17.823257808062294
2012-11-17,15.893540300445409
2012-11-18,23.37119564246086
2012-11-19,18.86852145802145
2012-11-20,18.144877392665116
2012-11-21,18.8283190099461
2012-11-22,17.742852911911598
2012-11-23,19.471558179151728
2012-11-24,20.637429173336926
2012-11-25,21.280668342542562
2012-11-26,18.144877392665116
2012-11-27,19.391153283001017
2012-11-28,14.607061962034152
2012-11-29,22.24552709635101
2012-11-30,19.350950834925673
2012-12-01,18.667509217644692
2012-12-02,18.18507984074047
2012-12-03,17.381030879233435
2012-12-04,16.49657702157569
2012-12-05,19.793177763754557
2012-12-06,21.119858550241155
2012-12-07,19.672570419528483
2012-12-08,13.159773831321473
2012-12-09,23.572207882837617
2012-12-10,19.75297531567918
2012-12-11,13.481393415924302
2012-12-12,16.49657702157566
2012-12-13,24.175244603967897
2012-12-14,17.58204311961019
2012-12-15,18.345889633041878
2012-12-16,22.567146680953783
2012-12-17,10.948639187177122
2012-12-18,20.99925120601509
2012-12-19,21.883705063672842
2012-12-20,19.391153283001017
2012-12-21,15.61212316391795
2012-12-22,19.230343490699568
2012-12-23,23.934029915515794
2012-12-24,15.330706027390477
2012-12-25,15.612123163917943
2012-12-26,22.96917116170735
2012-12-27,21.320870790617917
2012-12-28,18.144877392665116
2012-12-29,19.55196307530243
2012-12-30,17.903662704213005
2012-12-31,18.466496977267923
2013-01-01,12.958761590944732
2013-01-02,23.21038585015947
2013-01-03,21.079656102165806
2013-01-04,19.14993859454887
2013-01-05,13.119571383246125
2013-01-06,23.129980954008744
2013-01-07,22.366134440577014
2013-01-08,12.637142006341918
2013-01-09,21.401275686768628
2013-01-10,21.361073238693265
2013-01-11,19.23034349069961
2013-01-12,16.375969677349644
2013-01-13,21.320870790617917
2013-01-14,19.83338021182989
2013-01-15,17.099613742705913
2013-01-16,10.82803184295107
2013-01-17,19.592165523377787
2013-01-18,13.521595863999636
2013-01-19,21.883705063672835
2013-01-20,24.85868622124888
2013-01-21,19.55196307530241
2013-01-22,10.385804914122204
2013-01-23,21.16006099831651
2013-01-24,23.0897785059334
2013-01-25,18.94892635417215
2013-01-26,19.55196307530244
2013-01-27,22.004312407898897
2013-01-28,18.989128802247507
2013-01-29,16.174957436972875
2013-01-30,20.878643861789044
2013-01-31,15.531718267767246
2013-02-01,16.737791710027807
2013-02-02,21.883705063672835
2013-02-03,24.01443481166649
2013-02-04,18.868521458021462
2013-02-05,15.169896235089077
2013-02-06,18.18507984074047
2013-02-07,16.617184365801734
2013-02-08,22.04451485597425
2013-02-09,17.98406760036371
2013-02-10,18.58710432149398
2013-02-11,20.878643861789044
2013-02-12,14.365847273582034
2013-02-13,20.315809588734112
2013-02-14,20.356012036809467
2013-02-15,17.30062598308274
2013-02-16,14.968883994712314
2013-02-17,26.145164559660145
2013-02-18,20.35601203680949
2013-02-19,6.325357658511649
2013-02-20,23.0093736097827
2013-02-21,22.76815892133058
2013-02-22,19.99419000413127
2013-02-23,4.757462183572926
2013-02-24,21.923907511748155
2013-02-25,26.828606176941094
2013-02-26,13.199976279396836
2013-02-27,20.235404692583415
2013-02-28,21.60228792714537
2013-03-01,22.64755157710448
2013-03-02,13.15977383132148
2013-03-03,19.230343490699568
2013-03-04,26.064759663509392
2013-03-05,10.58681715449896
2013-03-06,19.31074838685032
2013-03-07,23.210385850159454
2013-03-08,18.14487739266508
2013-03-09,12.355724869814367
2013-03-10,29.039740821085473
2013-03-11,19.069533698398203
2013-03-12,16.13475498889752
2013-03-13,18.788116561870744
2013-03-14,19.27054593877497
2013-03-15,18.386092081117226
2013-03-16,18.828319009946085
2013-03-17,22.687754025179878
2013-03-18,18.587104321493996
2013-03-19,14.24523992935599
2013-03-20,23.210385850159454
2013-03-21,20.516821829110825
2013-03-22,10.224995121820768
2013-03-23,11.02904408332779
2013-03-24,32.054924426736875
2013-03-25,16.85839905425385
2013-03-26,14.767871754335545
2013-03-27,21.240465894467206
2013-03-28,24.094839707817187
2013-03-29,14.566859513958804
2013-03-30,16.49657702157566
2013-03-31,24.778281325098177
2013-04-01,19.833380211829905
2013-04-02,14.245239929355932
2013-04-03,11.511473460232054
2013-04-04,22.366134440577063
2013-04-05,17.662448015760894
2013-04-06,18.305687184966473
2013-04-07,27.110023313468588
2013-04-08,21.562085479069992
2013-04-09,7.61183599692292
2013-04-10,19.35095083492567
2013-04-11,23.0093736097827
2013-04-12,15.25030113123978
2013-04-13,18.78811656187075
2013-04-14,20.074594900281994
2013-04-15,23.089778505933396
2013-04-16,14.647264410109472
2013-04-17,12.83815424671866
2013-04-18,20.999251206015103
2013-04-19,19.39115328300103
2013-04-20,20.315809588734112
2013-04-21,23.89382746744043
2013-04-22,20.5570242771862
2013-04-23,4.033818118216601
2013-04-24,18.225282288815833
2013-04-25,23.491802986686906
2013-04-26,21.11985855024116
2013-04-27,20.597226725261578
2013-04-28,26.94921352116718
2013-04-29,19.471558179151714
2013-04-30,12.114510181362277
2013-05-01,12.99896403902008
2013-05-02,21.763097719446705
2013-05-03,-1.2729050277298484
2013-05-04,36.19577657849811
2013-05-05,27.873869826900275
2013-05-06,20.436416932960128
2013-05-07,9.581755952615168
2013-05-08,20.75803651756299
2013-05-09,18.74791411379539
2013-05-10,19.873582659905246
2013-05-11,19.391153283001017
2013-05-12,22.928968713632003
2013-05-13,22.36613444057707
2013-05-14,7.812848237299676
2013-05-15,20.31580958873412
2013-05-16,19.471558179151728
2013-05-17,18.788116561870744
2013-05-18,18.265484736891153
2013-05-19,24.05463725974184
2013-05-20,20.39621448488481
2013-05-21,2.184505506750412
2013-05-22,22.00431240789885
2013-05-23,25.341115598153067
2013-05-24,12.19491507751303
2013-05-25,14.526657065883398
2013-05-26,28.11508451535235
2013-05-27,26.788403728865774
2013-05-28,0.9784320644898514
2013-05-29,21.84350261559749
2013-05-30,18.38609208111734
2013-05-31,-3.3232298795726365
2013-06-01,40.53764097063606
2013-06-02,32.858973388243896
2013-06-03,22.165122200200244
2013-06-04,3.470983845161676
2013-06-05,18.104674944589764
2013-06-06,18.828319009946085
2013-06-07,9.541553504539763
2013-06-08,25.542127838529836
2013-06-09,32.7785684920932
2013-06-10,20.19520224450804
2013-06-11,10.7878293948757
2013-06-12,12.516534662115816
2013-06-13,12.556737110191193
2013-06-14,29.763384886441813
2013-06-15,20.35601203680943
2013-06-16,26.90901107309182
2013-06-17,21.92390751174821
2013-06-18,5.320296456627858
2013-06-19,15.77293295621935
2013-06-20,20.19520224450806
2013-06-21,18.225282288815777
2013-06-22,11.18985387562924
2013-06-23,21.44147813484392
2013-06-24,31.57249504983264
2013-06-25,8.255075166128506
2013-06-26,11.712485700608795
2013-06-27,24.818483773173526
2013-06-28,19.712772867603803
2013-06-29,1.4206589933187388
2013-06-30,38.00488674188887
2013-07-01,28.95933592493475
2013-07-02,-2.318168677689016
2013-07-03,11.632080804458099
2013-07-04,26.86880862501647
2013-07-05,23.572207882837624
2013-07-06,17.50163822345951
2013-07-07,35.99476433812136
2013-07-08,20.55702427718643
2013-07-09,-4.569505769908687
2013-07-10,23.089778505933396
2013-07-11,17.381030879233435
2013-07-12,20.677631621412274
2013-07-13,30.76844608832556
2013-07-14,26.74820128079042
2013-07-15,18.707711665720126
2013-07-16,-4.770518010285457
2013-07-17,14.647264410109472
2013-07-18,23.692815227063647
2013-07-19,26.145164559660145
2013-07-20,15.2905035793151
2013-07-21,32.17553177096295
2013-07-22,1.6618736817707713
2013-07-23,0.41559779143489095
2013-07-24,27.190428209619313
2013-07-25,30.4066240556474
2013-07-26,25.984354767358724
2013-07-27,13.80301300052713
2013-07-28,37.04002798808051
2013-07-29,18.747914113795332
2013-07-30,-1.8357393007847804
2013-07-31,20.758036517563
2013-08-01,14.285442377431309
2013-08-02,12.154712629437654
2013-08-03,32.97958073246991
2013-08-04,28.71812123648266
2013-08-05,26.26577190388616
2013-08-06,-26.03761304214663
2013-08-07,24.21544705204326
2013-08-08,30.96945832870233
2013-08-09,4.033818118216686
2013-08-10,41.82411930904732
2013-08-11,29.562372646065
2013-08-12,25.341115598153237
2013-08-13,-6.53942572560095
2013-08-14,17.300625983082725
2013-08-15,18.98912880224748
2013-08-16,-16.429227952137524
2013-08-17,15.692528060068526
2013-08-18,71.41312109250634
2013-08-19,26.82860617694132
2013-08-20,-17.11266956941853
2013-08-21,9.58175595261514
2013-08-22,25.542127838529865
2013-08-23,22.76815892133061
2013-08-24,30.085004471044613
2013-08-25,39.653187112978344
2013-08-26,24.054637259741867
2013-08-27,-10.117443604307269
2013-08-28,20.436416932960185
2013-08-29,21.160060998316567
2013-08-30,-14.78092758104799
2013-08-31,42.788978062855904
2013-09-01,46.16598370118538
2013-09-02,23.330993194385655
2013-09-03,-3.2026225353467908
2013-09-04,4.234830358593285
2013-09-05,4.435842598970339
2013-09-06,-23.464656365324117
2013-09-07,82.26778207285156
2013-09-08,43.271407439760054
2013-09-09,22.768158921330723
2013-09-10,-23.58526370955019
2013-09-11,33.783629693977005
2013-09-12,19.83338021182989
2013-09-13,16.375969677349644
2013-09-14,7.1696090680941325
2013-09-15,48.6585354818572
2013-09-16,13.92362034475309
2013-09-17,0.21458555105823507
2013-09-18,-7.94651140823828
2013-09-19,35.11031048046357
2013-09-20,24.939091117399585
2013-09-21,23.290790746310222
2013-09-22,46.44740083771285
2013-09-23,21.682692823296065
2013-09-24,-4.770518010285514
2013-09-25,2.3855177471271745
2013-09-26,19.1499385945489
2013-09-27,21.441478134843976
2013-09-28,19.752975315679123
2013-09-29,38.728530807245306
2013-09-30,32.376544011339774
2013-10-01,-5.494162075641725
2013-10-02,-15.987001023308494
2013-10-03,42.86938295900649
2013-10-04,26.788403728865774
2013-10-05,31.00966077677765
2013-10-06,37.92448184573823
2013-10-07,25.381318046228444
2013-10-08,-24.75113470373526
2013-10-09,-4.9715302506622265
2013-10-10,27.02961841731789
2013-10-11,19.672570419528483
2013-10-12,10.86823429102651
2013-10-13,63.49323882166203
2013-10-14,11.471271012156876
2013-10-15,-3.9262666007031157
2013-10-16,9.742565744916568
2013-10-17,19.51176062722709
2013-10-18,15.2905035793151
2013-10-19,32.296139115189135
2013-10-20,53.643639043200835
2013-10-21,25.501925390454517
2013-10-22,-22.41939271536495
2013-10-23,9.420946160313719
2013-10-24,23.692815227063647
2013-10-25,28.59751389225653
2013-10-26,30.56743384794879
2013-10-27,37.72346960536149
2013-10-28,16.898601502329257
2013-10-29,-10.3586582927594
2013-10-30,8.938516783409511
2013-10-31,24.01443481166649
2013-11-01,26.22556945581084
2013-11-02,9.42094616031386
